,State,Year,Murder,Rape,Foeticide,Kidnapping and Abduction,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total
936,andhra pradesh,2006,9.0,44.0,0.0,56.0,1.0,0.0,0.0,3.0,3.0,3.0,119.0
937,andhra pradesh,2006,5.0,41.0,0.0,43.0,1.0,0.0,0.0,1.0,0.0,1.0,95.0
938,andhra pradesh,2006,14.0,129.0,1.0,145.0,0.0,63.0,1.0,2.0,4.0,14.0,373.0
939,andhra pradesh,2006,13.0,84.0,4.0,85.0,1.0,9.0,7.0,0.0,8.0,6.0,217.0
940,andhra pradesh,2006,1.0,32.0,0.0,17.0,1.0,5.0,27.0,0.0,1.0,130.0,216.0
941,andhra pradesh,2006,2.0,14.0,0.0,32.0,0.0,10.0,0.0,0.0,0.0,25.0,83.0
942,andhra pradesh,2006,10.0,36.0,0.0,87.0,6.0,0.0,0.0,0.0,1.0,68.0,208.0
943,andhra pradesh,2006,7.0,32.0,0.0,33.0,1.0,2.0,0.0,0.0,0.0,0.0,75.0
944,arunachal pradesh,2006,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
945,arunachal pradesh,2006,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
946,arunachal pradesh,2006,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
947,arunachal pradesh,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
948,assam,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,assam,2006,3.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0
950,assam,2006,1.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0
951,assam,2006,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
952,assam,2006,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
953,assam,2006,3.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,106.0,137.0
954,assam,2006,3.0,4.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,40.0,56.0
955,assam,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,bihar,2006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
957,bihar,2006,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
958,bihar,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,bihar,2006,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
960,bihar,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
961,bihar,2006,5.0,3.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0
962,bihar,2006,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
963,bihar,2006,1.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0
964,bihar,2006,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0
965,bihar,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,bihar,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
967,chhattisgarh,2006,6.0,42.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,64.0,127.0
968,chhattisgarh,2006,11.0,114.0,2.0,28.0,0.0,7.0,0.0,0.0,1.0,188.0,351.0
969,chhattisgarh,2006,7.0,40.0,0.0,10.0,0.0,3.0,0.0,0.0,1.0,128.0,189.0
970,chhattisgarh,2006,6.0,54.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,87.0,157.0
971,chhattisgarh,2006,18.0,184.0,3.0,53.0,1.0,1.0,0.0,0.0,2.0,129.0,391.0
972,chhattisgarh,2006,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0
973,goa,2006,3.0,14.0,0.0,10.0,1.0,8.0,1.0,0.0,0.0,17.0,54.0
974,gujarat,2006,7.0,28.0,5.0,43.0,0.0,33.0,1.0,0.0,1.0,97.0,215.0
975,gujarat,2006,14.0,27.0,1.0,131.0,0.0,18.0,1.0,0.0,5.0,32.0,229.0
976,gujarat,2006,16.0,5.0,0.0,6.0,0.0,13.0,7.0,0.0,3.0,23.0,73.0
977,gujarat,2006,7.0,7.0,0.0,44.0,0.0,20.0,0.0,0.0,0.0,16.0,94.0
978,gujarat,2006,3.0,4.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,11.0,31.0
979,gujarat,2006,20.0,20.0,0.0,55.0,1.0,36.0,0.0,0.0,0.0,24.0,156.0
980,gujarat,2006,13.0,21.0,0.0,73.0,0.0,13.0,0.0,0.0,3.0,33.0,156.0
981,gujarat,2006,7.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,4.0,23.0
982,haryana,2006,19.0,47.0,5.0,58.0,0.0,0.0,0.0,0.0,0.0,32.0,161.0
983,haryana,2006,1.0,16.0,0.0,36.0,0.0,4.0,0.0,0.0,0.0,0.0,57.0
984,haryana,2006,4.0,49.0,1.0,28.0,0.0,4.0,0.0,0.0,6.0,23.0,115.0
985,haryana,2006,2.0,11.0,2.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,23.0
986,haryana,2006,3.0,53.0,1.0,34.0,0.0,11.0,0.0,0.0,0.0,4.0,106.0
987,haryana,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,himachal pradesh,2006,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
989,himachal pradesh,2006,0.0,10.0,5.0,20.0,1.0,3.0,0.0,0.0,1.0,5.0,45.0
990,himachal pradesh,2006,2.0,19.0,0.0,28.0,0.0,6.0,2.0,0.0,0.0,9.0,66.0
991,himachal pradesh,2006,1.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,13.0
992,jammu & kashmir,2006,0.0,5.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0
993,jammu & kashmir,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,jammu & kashmir,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
995,jammu & kashmir,2006,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
996,jammu & kashmir,2006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
997,jammu & kashmir,2006,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
998,jharkhand,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
999,jharkhand,2006,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,31.0,37.0
1000,jharkhand,2006,5.0,22.0,1.0,5.0,0.0,0.0,11.0,0.0,0.0,5.0,49.0
1001,jharkhand,2006,2.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
1002,jharkhand,2006,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0
1003,jharkhand,2006,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
1004,karnataka,2006,12.0,20.0,0.0,14.0,0.0,9.0,1.0,0.0,4.0,0.0,60.0
1005,karnataka,2006,9.0,16.0,0.0,12.0,0.0,15.0,0.0,0.0,1.0,0.0,53.0
1006,karnataka,2006,13.0,9.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,31.0
1007,karnataka,2006,2.0,2.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0
1008,karnataka,2006,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0
1009,karnataka,2006,1.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0
1010,karnataka,2006,24.0,19.0,0.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,68.0
1011,karnataka,2006,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,14.0
1012,kerala,2006,7.0,17.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,13.0,52.0
1013,kerala,2006,9.0,71.0,0.0,31.0,0.0,2.0,1.0,0.0,0.0,58.0,172.0
1014,kerala,2006,10.0,38.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,28.0,83.0
1015,kerala,2006,22.0,49.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,29.0,108.0
1016,kerala,2006,3.0,44.0,0.0,19.0,0.0,2.0,28.0,0.0,0.0,42.0,138.0
1017,madhya pradesh,2006,15.0,107.0,3.0,16.0,0.0,4.0,0.0,0.0,0.0,81.0,226.0
1018,madhya pradesh,2006,22.0,131.0,0.0,55.0,0.0,23.0,0.0,0.0,1.0,246.0,478.0
1019,madhya pradesh,2006,5.0,18.0,1.0,12.0,7.0,0.0,0.0,0.0,0.0,74.0,117.0
1020,madhya pradesh,2006,5.0,29.0,2.0,9.0,0.0,6.0,0.0,0.0,0.0,61.0,112.0
1021,madhya pradesh,2006,12.0,42.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,173.0,231.0
1022,madhya pradesh,2006,11.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,458.0,482.0
1023,madhya pradesh,2006,14.0,37.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,222.0,295.0
1024,madhya pradesh,2006,8.0,89.0,0.0,26.0,3.0,7.0,0.0,0.0,1.0,69.0,203.0
1025,madhya pradesh,2006,2.0,59.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,177.0,249.0
1026,madhya pradesh,2006,9.0,79.0,0.0,21.0,1.0,45.0,6.0,0.0,0.0,365.0,526.0
1027,madhya pradesh,2006,8.0,63.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,158.0,242.0
1028,madhya pradesh,2006,23.0,104.0,4.0,28.0,0.0,13.0,0.0,0.0,1.0,250.0,423.0
1029,madhya pradesh,2006,26.0,64.0,4.0,19.0,1.0,3.0,0.0,0.0,0.0,238.0,355.0
1030,maharashtra,2006,14.0,81.0,0.0,44.0,0.0,9.0,0.0,0.0,4.0,3.0,155.0
1031,maharashtra,2006,19.0,54.0,0.0,48.0,2.0,15.0,0.0,0.0,1.0,51.0,190.0
1032,maharashtra,2006,18.0,43.0,0.0,26.0,0.0,3.0,0.0,0.0,3.0,109.0,202.0
1033,maharashtra,2006,16.0,29.0,0.0,23.0,0.0,20.0,1.0,0.0,1.0,39.0,129.0
1034,maharashtra,2006,26.0,68.0,8.0,77.0,1.0,25.0,2.0,1.0,1.0,288.0,497.0
1035,maharashtra,2006,14.0,58.0,0.0,63.0,0.0,44.0,0.0,0.0,0.0,76.0,255.0
1036,maharashtra,2006,19.0,70.0,0.0,46.0,2.0,33.0,0.0,0.0,1.0,91.0,262.0
1037,maharashtra,2006,23.0,72.0,0.0,54.0,1.0,29.0,2.0,0.0,0.0,272.0,476.0
1038,maharashtra,2006,12.0,54.0,1.0,45.0,1.0,25.0,1.0,0.0,1.0,51.0,191.0
1039,maharashtra,2006,23.0,45.0,0.0,59.0,0.0,34.0,1.0,0.0,2.0,70.0,234.0
1040,maharashtra,2006,20.0,42.0,1.0,40.0,0.0,13.0,8.0,0.0,1.0,51.0,176.0
1041,maharashtra,2006,3.0,39.0,0.0,27.0,0.0,5.0,0.0,0.0,0.0,0.0,74.0
1042,manipur,2006,2.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0
1043,manipur,2006,4.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
1044,manipur,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,meghalaya,2006,2.0,23.0,0.0,6.0,0.0,0.0,3.0,0.0,2.0,0.0,36.0
1046,meghalaya,2006,4.0,24.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
1047,mizoram,2006,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
1048,mizoram,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,nagaland,2006,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1050,nagaland,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1051,nagaland,2006,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1052,odisha,2006,4.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,29.0
1053,odisha,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1054,odisha,2006,3.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
1055,odisha,2006,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
1056,odisha,2006,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0
1057,odisha,2006,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0
1058,odisha,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1059,odisha,2006,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1060,odisha,2006,5.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
1061,punjab,2006,5.0,12.0,2.0,17.0,0.0,0.0,0.0,0.0,2.0,14.0,52.0
1062,punjab,2006,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0
1063,punjab,2006,6.0,7.0,0.0,101.0,0.0,5.0,0.0,0.0,2.0,2.0,123.0
1064,punjab,2006,3.0,22.0,7.0,42.0,0.0,8.0,0.0,1.0,0.0,5.0,88.0
1065,punjab,2006,5.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0
1066,punjab,2006,2.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,6.0,18.0
1067,punjab,2006,3.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0
1068,rajasthan,2006,2.0,62.0,3.0,71.0,0.0,18.0,0.0,0.0,0.0,0.0,156.0
1069,rajasthan,2006,13.0,36.0,3.0,43.0,0.0,21.0,0.0,0.0,0.0,0.0,116.0
1070,rajasthan,2006,3.0,34.0,5.0,23.0,0.0,11.0,0.0,0.0,0.0,0.0,76.0
1071,rajasthan,2006,7.0,22.0,4.0,33.0,0.0,25.0,0.0,0.0,0.0,5.0,96.0
1072,rajasthan,2006,12.0,33.0,3.0,38.0,0.0,6.0,1.0,0.0,1.0,0.0,94.0
1073,rajasthan,2006,5.0,21.0,1.0,38.0,0.0,7.0,0.0,0.0,0.0,0.0,72.0
1074,rajasthan,2006,4.0,28.0,0.0,39.0,0.0,17.0,0.0,0.0,0.0,0.0,88.0
1075,rajasthan,2006,7.0,30.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,0.0,70.0
1076,rajasthan,2006,10.0,28.0,4.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,64.0
1077,rajasthan,2006,14.0,17.0,2.0,73.0,0.0,11.0,0.0,0.0,0.0,0.0,119.0
1078,sikkim,2006,4.0,14.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10.0,35.0
1079,tamil nadu,2006,9.0,21.0,0.0,11.0,0.0,3.0,1.0,0.0,1.0,3.0,49.0
1080,tamil nadu,2006,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1081,tamil nadu,2006,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0
1082,tamil nadu,2006,5.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0
1083,tamil nadu,2006,5.0,12.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0
1084,tamil nadu,2006,10.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0
1085,tamil nadu,2006,0.0,7.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
1086,tamil nadu,2006,5.0,23.0,0.0,26.0,0.0,4.0,0.0,0.0,1.0,0.0,59.0
1087,tamil nadu,2006,19.0,27.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,59.0
1088,tamil nadu,2006,2.0,5.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0
1089,tripura,2006,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0
1090,uttar pradesh,2006,25.0,30.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,17.0,155.0
1091,uttar pradesh,2006,20.0,21.0,0.0,38.0,3.0,0.0,0.0,0.0,0.0,4.0,86.0
1092,uttar pradesh,2006,21.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,23.0,75.0
1093,uttar pradesh,2006,18.0,28.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,23.0,128.0
1094,uttar pradesh,2006,17.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,54.0
1095,uttar pradesh,2006,27.0,17.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0
1096,uttar pradesh,2006,18.0,10.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,25.0,77.0
1097,uttar pradesh,2006,23.0,22.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,28.0,115.0
1098,uttar pradesh,2006,13.0,12.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,23.0,83.0
1099,uttar pradesh,2006,27.0,15.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,11.0,83.0
1100,uttar pradesh,2006,18.0,31.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,19.0,107.0
1101,uttar pradesh,2006,23.0,31.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,18.0,143.0
1102,uttar pradesh,2006,44.0,11.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0
1103,uttar pradesh,2006,61.0,18.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,18.0,169.0
1104,uttar pradesh,2006,15.0,25.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,79.0
1105,uttar pradesh,2006,26.0,9.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0
1106,uttar pradesh,2006,18.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,73.0
1107,uttar pradesh,2006,12.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,13.0,82.0
1108,uttarakhand,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,uttarakhand,2006,10.0,19.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,46.0
1110,uttarakhand,2006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,uttarakhand,2006,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1112,west bengal,2006,0.0,0.0,0.0,37.0,0.0,0.0,8.0,44.0,2.0,0.0,91.0
1113,west bengal,2006,0.0,0.0,0.0,12.0,0.0,0.0,6.0,8.0,0.0,0.0,26.0
1114,west bengal,2006,0.0,0.0,0.0,3.0,0.0,3.0,12.0,2.0,1.0,0.0,21.0
1115,west bengal,2006,3.0,20.0,0.0,83.0,0.0,0.0,28.0,9.0,2.0,49.0,197.0
1116,west bengal,2006,0.0,0.0,0.0,14.0,0.0,0.0,11.0,47.0,1.0,0.0,74.0
1117,west bengal,2006,0.0,0.0,0.0,7.0,0.0,0.0,12.0,4.0,0.0,0.0,23.0
1118,a&n islands,2006,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1119,chandigarh,2006,1.0,8.0,0.0,43.0,0.0,11.0,0.0,0.0,0.0,1.0,64.0
1120,d&n haveli,2006,1.0,3.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0
1121,daman & diu,2006,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1122,delhi,2006,6.0,51.0,1.0,142.0,1.0,7.0,0.0,0.0,0.0,40.0,248.0
1123,delhi,2006,32.0,223.0,2.0,555.0,1.0,12.0,1.0,0.0,0.0,351.0,1178.0
1124,delhi,2006,24.0,174.0,4.0,417.0,0.0,17.0,0.0,0.0,0.0,98.0,734.0
1125,lakshadweep,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,puducherry,2006,1.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0
1127,andhra pradesh,2007,13.0,25.0,0.0,50.0,1.0,4.0,0.0,0.0,0.0,0.0,93.0
1128,andhra pradesh,2007,6.0,28.0,0.0,49.0,0.0,0.0,0.0,9.0,0.0,0.0,92.0
1129,andhra pradesh,2007,15.0,106.0,0.0,154.0,1.0,6.0,1.0,2.0,4.0,73.0,362.0
1130,andhra pradesh,2007,14.0,96.0,0.0,129.0,0.0,14.0,6.0,0.0,6.0,0.0,265.0
1131,andhra pradesh,2007,12.0,27.0,0.0,23.0,0.0,2.0,30.0,0.0,0.0,153.0,247.0
1132,andhra pradesh,2007,4.0,14.0,0.0,51.0,0.0,9.0,0.0,0.0,1.0,54.0,133.0
1133,andhra pradesh,2007,7.0,40.0,0.0,87.0,4.0,0.0,0.0,0.0,10.0,61.0,209.0
1134,andhra pradesh,2007,5.0,27.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
1135,arunachal pradesh,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1136,arunachal pradesh,2007,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1137,arunachal pradesh,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1138,arunachal pradesh,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,assam,2007,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1140,assam,2007,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1141,assam,2007,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0
1142,assam,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,assam,2007,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,46.0,61.0
1144,assam,2007,0.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
1145,assam,2007,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,57.0
1146,assam,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,bihar,2007,8.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0
1148,bihar,2007,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,10.0
1149,bihar,2007,1.0,1.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,19.0
1150,bihar,2007,2.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
1151,bihar,2007,11.0,10.0,0.0,22.0,0.0,0.0,1.0,0.0,2.0,2.0,48.0
1152,bihar,2007,6.0,11.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,42.0
1153,bihar,2007,6.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
1154,bihar,2007,8.0,26.0,0.0,97.0,0.0,0.0,0.0,0.0,5.0,5.0,141.0
1155,bihar,2007,3.0,9.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,2.0,32.0
1156,bihar,2007,23.0,20.0,0.0,52.0,0.0,0.0,6.0,0.0,0.0,0.0,101.0
1157,bihar,2007,20.0,13.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,1.0,147.0
1158,chhattisgarh,2007,9.0,41.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,24.0,87.0
1159,chhattisgarh,2007,8.0,127.0,1.0,35.0,1.0,1.0,0.0,0.0,0.0,148.0,321.0
1160,chhattisgarh,2007,8.0,32.0,1.0,9.0,0.0,3.0,0.0,0.0,1.0,117.0,171.0
1161,chhattisgarh,2007,5.0,34.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,46.0,97.0
1162,chhattisgarh,2007,12.0,117.0,4.0,39.0,2.0,1.0,0.0,0.0,3.0,136.0,314.0
1163,chhattisgarh,2007,3.0,17.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,10.0,34.0
1164,goa,2007,3.0,15.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,39.0,70.0
1165,gujarat,2007,7.0,19.0,0.0,54.0,0.0,32.0,0.0,0.0,2.0,115.0,229.0
1166,gujarat,2007,13.0,12.0,0.0,107.0,0.0,32.0,0.0,0.0,5.0,59.0,228.0
1167,gujarat,2007,11.0,17.0,0.0,56.0,0.0,9.0,9.0,0.0,1.0,0.0,103.0
1168,gujarat,2007,7.0,4.0,0.0,33.0,0.0,20.0,12.0,0.0,0.0,18.0,94.0
1169,gujarat,2007,8.0,4.0,0.0,23.0,0.0,12.0,0.0,0.0,1.0,18.0,66.0
1170,gujarat,2007,21.0,27.0,1.0,64.0,0.0,24.0,4.0,0.0,2.0,56.0,199.0
1171,gujarat,2007,8.0,14.0,0.0,94.0,0.0,11.0,0.0,0.0,3.0,38.0,168.0
1172,gujarat,2007,8.0,1.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,23.0
1173,haryana,2007,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,16.0,23.0
1174,haryana,2007,4.0,27.0,0.0,46.0,0.0,0.0,0.0,0.0,2.0,8.0,87.0
1175,haryana,2007,6.0,47.0,4.0,28.0,1.0,4.0,0.0,0.0,0.0,26.0,116.0
1176,haryana,2007,5.0,19.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0
1177,haryana,2007,2.0,29.0,0.0,19.0,0.0,7.0,0.0,0.0,0.0,5.0,62.0
1178,haryana,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1179,himachal pradesh,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,himachal pradesh,2007,1.0,25.0,0.0,23.0,0.0,2.0,0.0,0.0,1.0,15.0,67.0
1181,himachal pradesh,2007,3.0,17.0,1.0,32.0,0.0,4.0,2.0,0.0,0.0,11.0,70.0
1182,himachal pradesh,2007,2.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1183,jammu & kashmir,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1184,jammu & kashmir,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
